sa_2022_code,town_name,town_name_alt,county,method,distance_km
197011010,Ballaghaderreen,,Roscommon,nearest_settlement,1.5
197011011,Ballaghaderreen,,Roscommon,within_settlement,0.78
197011012,Ballaghaderreen,,Roscommon,within_settlement,0.52
197011013/197011018,Ballaghaderreen,,Roscommon,within_settlement,0.17
197011014/197011017,Ballaghaderreen,,Roscommon,within_settlement,0.1
197011015,Ballaghaderreen,,Roscommon,nearest_settlement,3.54
197011016/197011007,Ballaghaderreen,,Roscommon,nearest_settlement,1.72
197012001,Ballinlough,,Roscommon,nearest_settlement,2.4
197012002,Ballinlough,,Roscommon,nearest_settlement,2.92
197012003,Ballinlough,,Roscommon,within_settlement,0.26
197012004,Ballinlough,,Roscommon,nearest_settlement,1.17
197012005,Ballinlough,,Roscommon,within_settlement,0.26
197013001,Ballintober,,Roscommon,nearest_settlement,3.43
197013002,Ballintober,,Roscommon,nearest_settlement,2.12
197013003,Ballintober,,Roscommon,within_settlement,0.0
197013004,Ballintober,,Roscommon,nearest_settlement,0.42
197014001,Ballyforan,,Roscommon,nearest_settlement,21.21
197014002,Ballyforan,,Roscommon,nearest_settlement,15.52
197014003,Ballyforan,,Roscommon,nearest_settlement,18.48
197015001,Keadew,,Roscommon,nearest_settlement,4.46
197016001,Keadew,,Roscommon,nearest_settlement,2.96
197017001,Strokestown,,Roscommon,nearest_settlement,5.06
197018001,Ballyforan,,Roscommon,nearest_settlement,11.97
197018002,Ballyforan,,Roscommon,nearest_settlement,14.58
197019001,Bellanagare,,Roscommon,nearest_settlement,4.88
197020001,Bellanagare,,Roscommon,nearest_settlement,3.8
197020002,Frenchpark,,Roscommon,nearest_settlement,2.03
197020003,Bellanagare,,Roscommon,within_settlement,0.0
197020004,Bellanagare,,Roscommon,nearest_settlement,1.39
197021001,Boyle,,Roscommon,nearest_settlement,1.57
197021002,Boyle,,Roscommon,within_settlement,1.04
197021003,Boyle,,Roscommon,within_settlement,1.05
197021004,Boyle,,Roscommon,within_settlement,1.14
197021005,Boyle,,Roscommon,nearest_settlement,2.12
197021006,Boyle,,Roscommon,within_settlement,1.12
197021007,Boyle,,Roscommon,within_settlement,1.19
197022001/197022006,Boyle,,Roscommon,within_settlement,0.68
197022002,Boyle,,Roscommon,within_settlement,0.53
197022003,Boyle,,Roscommon,within_settlement,0.41
197022004,Boyle,,Roscommon,within_settlement,0.37
197022005,Boyle,,Roscommon,within_settlement,0.32
197022007,Boyle,,Roscommon,within_settlement,1.08
197022008,Boyle,,Roscommon,within_settlement,0.56
197022009,Boyle,,Roscommon,within_settlement,0.68
197022010,Boyle,,Roscommon,within_settlement,0.99
197022011,Boyle,,Roscommon,within_settlement,0.26
197023001,Frenchpark,,Roscommon,nearest_settlement,4.89
197024001,Frenchpark,,Roscommon,nearest_settlement,5.92
197024002,Ballaghaderreen,,Roscommon,nearest_settlement,4.5
197025001,Strokestown,,Roscommon,nearest_settlement,4.6
197025002,Termonbarry,,Roscommon,nearest_settlement,5.92
197026001,Knockcroghery,,Roscommon,nearest_settlement,8.47
197027001,Roscommon,,Roscommon,nearest_settlement,6.78
197027002,Roscommon,,Roscommon,nearest_settlement,5.18
197028001,Knockcroghery,,Roscommon,nearest_settlement,5.88
197028002,Knockcroghery,,Roscommon,nearest_settlement,6.35
197028003,Knockcroghery,,Roscommon,nearest_settlement,9.18
197029001,Tulsk,,Roscommon,nearest_settlement,6.64
197030001,Ballyforan,,Roscommon,nearest_settlement,9.23
197030002,Ballyforan,,Roscommon,nearest_settlement,11.09
197031001,Ballintober,,Roscommon,nearest_settlement,5.8
197031002,Tulsk,,Roscommon,nearest_settlement,5.63
197031003,Tulsk,,Roscommon,nearest_settlement,6.41
197032001,Castlerea,,Roscommon,within_settlement,0.71
197032002/197032006,Castlerea,,Roscommon,within_settlement,1.12
197032003,Castlerea,,Roscommon,nearest_settlement,1.6
197032004,Castlerea,,Roscommon,nearest_settlement,1.75
197032005,Castlerea,,Roscommon,within_settlement,0.89
197032006/197032011,Castlerea,,Roscommon,within_settlement,0.89
197032007,Castlerea,,Roscommon,within_settlement,0.33
197032008/197032009,Castlerea,,Roscommon,within_settlement,0.33
197032010,Castlerea,,Roscommon,nearest_settlement,3.84
197032011,Castlerea,,Roscommon,within_settlement,0.88
197032012,Castlerea,,Roscommon,nearest_settlement,2.64
197032013/197032014,Castlerea,,Roscommon,within_settlement,0.23
197032015,Castlerea,,Roscommon,within_settlement,0.72
197032016/197032012,Castlerea,,Roscommon,within_settlement,1.16
197033001,Ballyforan,,Roscommon,nearest_settlement,12.64
197034001,Ballintober,,Roscommon,nearest_settlement,3.49
197035001,Ballyforan,,Roscommon,nearest_settlement,23.77
197036001,Strokestown,,Roscommon,nearest_settlement,4.72
197037001,Ballinlough,,Roscommon,nearest_settlement,4.76
197037002,Loughglinn,,Roscommon,nearest_settlement,3.35
197038001,Ballyforan,,Roscommon,nearest_settlement,24.18
197039001,Roosky,,Roscommon,nearest_settlement,10.39
197039002,Roosky,,Roscommon,nearest_settlement,11.35
197040001,Cloontuskert,,Roscommon,nearest_settlement,3.03
197040002,Cloontuskert,,Roscommon,within_settlement,0.0
197040003,Lanesborough-Ballyleague,,Roscommon,within_settlement,0.71
197040004,Lanesborough-Ballyleague,,Roscommon,within_settlement,1.23
197040005/197040006,Lanesborough-Ballyleague,,Roscommon,within_settlement,0.36
197041001,Ballintober,,Roscommon,nearest_settlement,5.87
197041002,Ballintober,,Roscommon,nearest_settlement,8.35
197042001,Tulsk,,Roscommon,nearest_settlement,3.1
197043001,Castlerea,,Roscommon,nearest_settlement,4.54
197043002,Castlerea,,Roscommon,nearest_settlement,4.1
197043003,Ballinlough,,Roscommon,nearest_settlement,4.31
197044001,Ballyforan,,Roscommon,nearest_settlement,23.06
197044002,Ballyforan,,Roscommon,nearest_settlement,19.74
197044003,Ballyforan,,Roscommon,nearest_settlement,19.44
197044004,Knockcroghery,,Roscommon,nearest_settlement,21.67
197044005,Knockcroghery,,Roscommon,nearest_settlement,19.86
197045001,Ballyforan,,Roscommon,nearest_settlement,14.16
197045002,Ballyforan,,Roscommon,nearest_settlement,16.97
197045003,Ballyforan,,Roscommon,nearest_settlement,18.19
197045004,Ballyforan,,Roscommon,nearest_settlement,17.1
197046001,Elphin,,Roscommon,nearest_settlement,3.7
197047001,Elphin,,Roscommon,nearest_settlement,6.09
197048001,Strokestown,,Roscommon,nearest_settlement,4.59
197049001,Ballinameen,,Roscommon,nearest_settlement,6.77
197049002,Ballinameen,,Roscommon,nearest_settlement,5.4
197050001,Keadew,,Roscommon,nearest_settlement,4.23
197051001,Ballyforan,,Roscommon,nearest_settlement,20.31
197052001/197052002,Carrick-On-Shannon,,Roscommon,within_settlement,0.99
197052003,Carrick-On-Shannon,,Roscommon,within_settlement,1.57
197052004,Carrick-On-Shannon,,Roscommon,within_settlement,1.0
197052005,Carrick-On-Shannon,,Roscommon,within_settlement,1.65
197052006,Cootehall,,Roscommon,nearest_settlement,7.26
197053001,Cloontuskert,,Roscommon,nearest_settlement,6.06
197053002,Roscommon,,Roscommon,nearest_settlement,5.12
197054001,Ballyforan,,Roscommon,nearest_settlement,21.07
197055001,Ballintober,,Roscommon,nearest_settlement,8.61
197056001,Ballyforan,,Roscommon,nearest_settlement,5.47
197057001,Ballaghaderreen,,Roscommon,nearest_settlement,7.13
197057002,Ballaghaderreen,,Roscommon,nearest_settlement,2.75
197057003,Ballaghaderreen,,Roscommon,nearest_settlement,4.65
197058001,Strokestown,,Roscommon,nearest_settlement,8.17
197059001,Elphin,,Roscommon,within_settlement,0.66
197059002,Elphin,,Roscommon,within_settlement,0.42
197059003,Elphin,,Roscommon,within_settlement,0.35
197059004,Elphin,,Roscommon,nearest_settlement,0.83
197060001,Ballinameen,,Roscommon,nearest_settlement,2.24
197061001,Loughglinn,,Roscommon,nearest_settlement,3.84
197061002,Bellanagare,,Roscommon,nearest_settlement,5.54
197062001/197062003,Frenchpark,,Roscommon,nearest_settlement,2.81
197062002,Frenchpark,,Roscommon,within_settlement,0.4
197062004,Frenchpark,,Roscommon,nearest_settlement,3.38
197062005,Frenchpark,,Roscommon,within_settlement,0.4
197063001,Roscommon,,Roscommon,nearest_settlement,4.23
197063002,Athleague,,Roscommon,nearest_settlement,3.41
197063003,Athleague,,Roscommon,nearest_settlement,6.0
197064001/197064002,Keadew,,Roscommon,within_settlement,0.0
197064003,Keadew,,Roscommon,nearest_settlement,1.41
197065001,Tulsk,,Roscommon,nearest_settlement,7.72
197065002,Tulsk,,Roscommon,nearest_settlement,5.73
197066001,Roscommon,,Roscommon,nearest_settlement,5.34
197066002,Roscommon,,Roscommon,nearest_settlement,7.83
197067001,Boyle,,Roscommon,nearest_settlement,7.54
197067002,Boyle,,Roscommon,nearest_settlement,5.68
197068001,Ballyforan,,Roscommon,nearest_settlement,8.41
197069001,Ballinameen,,Roscommon,nearest_settlement,2.4
197070001,Cloontuskert,,Roscommon,nearest_settlement,5.14
197071001,Roosky,,Roscommon,nearest_settlement,2.34
197071002,Roosky,,Roscommon,nearest_settlement,4.43
197071003,Roosky,,Roscommon,nearest_settlement,5.16
197072001,Strokestown,,Roscommon,nearest_settlement,6.22
197072002,Roosky,,Roscommon,nearest_settlement,5.28
197073001,Cloontuskert,,Roscommon,nearest_settlement,5.0
197074001,Cootehall,,Roscommon,nearest_settlement,4.7
197075001,Tulsk,,Roscommon,nearest_settlement,4.08
197076001,Elphin,,Roscommon,nearest_settlement,6.91
197077001/01,Ballinameen,,Roscommon,nearest_settlement,2.27
197077001/02,Ballinameen,,Roscommon,within_settlement,0.0
197078001/197078002,Roosky,,Roscommon,nearest_settlement,8.46
197079001,Knockcroghery,,Roscommon,nearest_settlement,3.56
197079002,Roscommon,,Roscommon,nearest_settlement,6.15
197080001,Knockcroghery,,Roscommon,nearest_settlement,11.17
197080002,Knockcroghery,,Roscommon,nearest_settlement,12.16
197080003,Knockcroghery,,Roscommon,nearest_settlement,14.18
197080004,Knockcroghery,,Roscommon,nearest_settlement,14.91
197080005,Knockcroghery,,Roscommon,nearest_settlement,13.68
197081001,Cloonfad,,Roscommon,nearest_settlement,1.62
197081002,Cloonfad,,Roscommon,nearest_settlement,4.63
197081003,Cloonfad,,Roscommon,nearest_settlement,4.6
197081004,Cloonfad,,Roscommon,nearest_settlement,1.95
197081005,Cloonfad,,Roscommon,within_settlement,0.27
197081006,Cloonfad,,Roscommon,within_settlement,0.27
197082001,Athleague,,Roscommon,nearest_settlement,7.16
197083001,Knockcroghery,,Roscommon,nearest_settlement,5.28
197084001/197089001,Ballinameen,,Roscommon,nearest_settlement,4.54
197085001,Athleague,,Roscommon,nearest_settlement,4.42
197085002,Athleague,,Roscommon,nearest_settlement,4.23
197086001,Cloontuskert,,Roscommon,nearest_settlement,3.91
197088001,Ballaghaderreen,,Roscommon,nearest_settlement,4.8
197088002,Loughglinn,,Roscommon,within_settlement,0.0
197088003,Loughglinn,,Roscommon,nearest_settlement,2.51
197088004,Loughglinn,,Roscommon,nearest_settlement,1.39
197090001,Ballyforan,,Roscommon,nearest_settlement,21.08
197091001,Roscommon,,Roscommon,nearest_settlement,4.15
197091002,Knockcroghery,,Roscommon,nearest_settlement,4.81
197091003,Knockcroghery,,Roscommon,nearest_settlement,0.82
197091004,Knockcroghery,,Roscommon,within_settlement,0.33
197092001,Cootehall,,Roscommon,nearest_settlement,1.05
197092002,Cootehall,,Roscommon,within_settlement,0.0
197093001,Tulsk,,Roscommon,within_settlement,0.0
197093002,Tulsk,,Roscommon,nearest_settlement,2.42
197094001,Knockcroghery,,Roscommon,nearest_settlement,10.34
197094002,Knockcroghery,,Roscommon,nearest_settlement,8.91
197095001,Cootehall,,Roscommon,nearest_settlement,4.99
197095002,Cootehall,,Roscommon,nearest_settlement,4.48
197096001/197096002,Roosky,,Roscommon,nearest_settlement,3.48
197096003,Roosky,,Roscommon,within_settlement,0.34
197096004,Roosky,,Roscommon,within_settlement,0.42
197097001,Roscommon,,Roscommon,nearest_settlement,3.27
197097002,Roscommon,,Roscommon,within_settlement,1.75
197097003,Roscommon,,Roscommon,nearest_settlement,3.22
197097004,Roscommon,,Roscommon,within_settlement,1.06
197097005/01,Roscommon,,Roscommon,within_settlement,1.0
197097005/02,Roscommon,,Roscommon,within_settlement,1.5
197097005/03,Roscommon,,Roscommon,within_settlement,1.08
197097006,Roscommon,,Roscommon,within_settlement,1.15
197097007,Roscommon,,Roscommon,nearest_settlement,2.01
197097008,Roscommon,,Roscommon,nearest_settlement,3.13
197097009/01,Roscommon,,Roscommon,within_settlement,1.92
197097010,Roscommon,,Roscommon,within_settlement,1.0
197097011,Roscommon,,Roscommon,within_settlement,1.31
197097012,Roscommon,,Roscommon,within_settlement,0.95
197097013,Roscommon,,Roscommon,nearest_settlement,2.23
197097014,Roscommon,,Roscommon,within_settlement,1.71
197097015,Roscommon,,Roscommon,within_settlement,1.09
197097016,Roscommon,,Roscommon,within_settlement,1.27
197097017,Roscommon,,Roscommon,within_settlement,1.48
197097018,Roscommon,,Roscommon,within_settlement,0.88
197098001,Roscommon,,Roscommon,within_settlement,0.76
197098002,Roscommon,,Roscommon,within_settlement,0.52
197098003,Roscommon,,Roscommon,within_settlement,0.71
197098004,Roscommon,,Roscommon,within_settlement,0.54
197098005,Roscommon,,Roscommon,within_settlement,0.52
197098006,Roscommon,,Roscommon,within_settlement,0.32
197098007,Roscommon,,Roscommon,within_settlement,0.24
197098008,Roscommon,,Roscommon,within_settlement,0.1
197098009,Roscommon,,Roscommon,within_settlement,0.24
197099001,Athleague,,Roscommon,nearest_settlement,9.03
197100001,Elphin,,Roscommon,nearest_settlement,3.25
197101001,Boyle,,Roscommon,nearest_settlement,3.91
197101002,Boyle,,Roscommon,nearest_settlement,4.17
197102001,Knockcroghery,,Roscommon,nearest_settlement,2.37
197102002,Knockcroghery,,Roscommon,within_settlement,0.33
197103001/197103002,Strokestown,,Roscommon,nearest_settlement,1.61
197103003,Strokestown,,Roscommon,within_settlement,0.12
197103004,Strokestown,,Roscommon,within_settlement,0.5
197103005/01,Strokestown,,Roscommon,within_settlement,0.57
197103005/02,Strokestown,,Roscommon,nearest_settlement,1.87
197103006,Strokestown,,Roscommon,within_settlement,0.43
197104001,Ballyforan,,Roscommon,within_settlement,0.0
197104002,Ballyforan,,Roscommon,nearest_settlement,2.26
197105001,Ballyforan,,Roscommon,nearest_settlement,10.16
197106001,Termonbarry,,Roscommon,within_settlement,0.54
197106002,Termonbarry,,Roscommon,within_settlement,0.14
197106003,Termonbarry,,Roscommon,within_settlement,0.42
197106004,Termonbarry,,Roscommon,nearest_settlement,1.55
197107001,Ballyforan,,Roscommon,nearest_settlement,17.0
197107002,Ballyforan,,Roscommon,nearest_settlement,17.7
197107003,Ballyforan,,Roscommon,nearest_settlement,16.5
197108001,Boyle,,Roscommon,nearest_settlement,5.04
197108002,Boyle,,Roscommon,nearest_settlement,4.53
197109001,Tulsk,,Roscommon,nearest_settlement,2.1
197110001,Cootehall,,Roscommon,nearest_settlement,4.3
197111001,Cootehall,,Roscommon,nearest_settlement,1.7
197112001,Ballyforan,,Roscommon,nearest_settlement,3.65
207001001,Tubbercurry,,Sligo,nearest_settlement,5.85
207001002,Tubbercurry,,Sligo,nearest_settlement,3.96
207002001,Charlestown-Bellahy,,Sligo,within_settlement,0.65
207002002,Tubbercurry,,Sligo,nearest_settlement,8.31
207002003,Tubbercurry,,Sligo,nearest_settlement,8.95
207002004,Tubbercurry,,Sligo,nearest_settlement,9.43
207003001,Tubbercurry,,Sligo,nearest_settlement,15.52
207003002,Tubbercurry,,Sligo,nearest_settlement,10.41
207004001,Riverstown,,Sligo,nearest_settlement,9.88
207004002,Gurteen,,Sligo,nearest_settlement,11.32
207005001/207005002,Ballynacarrow,,Sligo,nearest_settlement,2.05
207006001,Dromore West,,Sligo,nearest_settlement,7.59
207007001,Ballintogher,,Sligo,nearest_settlement,2.98
207007002,Ballintogher,,Sligo,within_settlement,0.0
207008001,Ballygawley,,Sligo,nearest_settlement,1.97
207008002,Ballygawley,,Sligo,nearest_settlement,3.49
207009002,Ballymote,,Sligo,nearest_settlement,1.82
207009003,Ballymote,,Sligo,within_settlement,0.64
207009004,Ballymote,,Sligo,within_settlement,0.43
207009005,Ballymote,,Sligo,within_settlement,0.86
207009006,Ballymote,,Sligo,within_settlement,0.12
207009007/207009001,Ballymote,,Sligo,nearest_settlement,0.21
207009008,Ballymote,,Sligo,within_settlement,0.37
207009009,Ballymote,,Sligo,within_settlement,0.09
207009010,Ballymote,,Sligo,within_settlement,0.37
207010001,Ballintogher,,Sligo,nearest_settlement,3.05
207010002,Riverstown,,Sligo,nearest_settlement,3.27
207011001,Riverstown,,Sligo,nearest_settlement,10.01
207011002,Riverstown,,Sligo,nearest_settlement,12.11
207012001/207012005/207012007,Ballysadare,,Sligo,nearest_settlement,1.51
207012002,Collooney,,Sligo,nearest_settlement,1.46
207012003,Ballysadare,,Sligo,within_settlement,0.2
207012004,Ballysadare,,Sligo,within_settlement,0.5
207012005/01,Ballysadare,,Sligo,within_settlement,0.28
207012005/02,Ballysadare,,Sligo,within_settlement,0.4
207012006,Ballysadare,,Sligo,within_settlement,0.32
207013001,Ballysadare,,Sligo,nearest_settlement,3.49
207013002,Coolaney,,Sligo,nearest_settlement,2.8
207014001,Tubbercurry,,Sligo,nearest_settlement,9.04
207014002,Tubbercurry,,Sligo,nearest_settlement,5.37
207014003,Tubbercurry,,Sligo,nearest_settlement,4.57
207014004,Tubbercurry,,Sligo,nearest_settlement,6.49
207015001/207022001,Coolaney,,Sligo,nearest_settlement,6.47
207016001,Tubbercurry,,Sligo,nearest_settlement,11.68
207017001,Ballymote,,Sligo,nearest_settlement,5.43
207018001,Dromore West,,Sligo,within_settlement,0.18
207018002,Dromore West,,Sligo,nearest_settlement,3.92
207019001,Sligo,,Sligo,nearest_settlement,2.97
207019002,Sligo,,Sligo,nearest_settlement,4.32
207019003,Sligo,,Sligo,nearest_settlement,2.88
207019004,Sligo,,Sligo,nearest_settlement,6.17
207019005,Sligo,,Sligo,nearest_settlement,5.44
207019006,Sligo,,Sligo,nearest_settlement,6.96
207019007,Sligo,,Sligo,nearest_settlement,3.66
207019008,Sligo,,Sligo,nearest_settlement,3.43
207020001,Carney,,Sligo,nearest_settlement,1.63
207020002,Carney,,Sligo,nearest_settlement,3.05
207020003,Carney,,Sligo,nearest_settlement,4.54
207021001,Ballynacarrow,,Sligo,nearest_settlement,3.16
207021002,Ballynacarrow,,Sligo,nearest_settlement,3.36
