sa_pub2022,ed_id_str,ed_name,deprivation_score
077136010,077136,MILLTOWN,-0.64
077137001,077137,MINARD,-1.07
077137002,077137,MINARD,-1.07
077138001,077138,MOLAHIFFE,2.88
077138002/01,077138,MOLAHIFFE,2.88
077138002/02,077138,MOLAHIFFE,2.88
077138004/077138003,077138,MOLAHIFFE,2.88
077138005,077138,MOLAHIFFE,2.88
077138006,077138,MOLAHIFFE,2.88
077138007,077138,MOLAHIFFE,2.88
077139001,077139,MOUNT EAGLE,-7.95
077140001,077140,MOYNSHA,-5.74
077140002,077140,MOYNSHA,-5.74
077141001,077141,MUCKROSS,5.73
077141002,077141,MUCKROSS,5.73
077141003,077141,MUCKROSS,5.73
077142001,077142,NEWTOWNSANDES,-6.28
077142002,077142,NEWTOWNSANDES,-6.28
077142003,077142,NEWTOWNSANDES,-6.28
077142004,077142,NEWTOWNSANDES,-6.28
077142005,077142,NEWTOWNSANDES,-6.28
077143001,077143,NOHAVAL,-1.46
077143002,077143,NOHAVAL,-1.46
077144001,077144,O'BRENNAN,0.07
077144002,077144,O'BRENNAN,0.07
077145001/077145003,077145,PORTMAGEE,-10.01
077145002,077145,PORTMAGEE,-10.01
077146001,077146,RATASS,1.43
077146002,077146,RATASS,1.43
077146003,077146,RATASS,1.43
077146004,077146,RATASS,1.43
077147001,077147,RATHEA,-4.82
077147002,077147,RATHEA,-4.82
077148001,077148,RATHMORE,1.96
077148002,077148,RATHMORE,1.96
077148003,077148,RATHMORE,1.96
077148004/077148005,077148,RATHMORE,1.96
077148006,077148,RATHMORE,1.96
077148007/01,077148,RATHMORE,1.96
077148007/02,077148,RATHMORE,1.96
077148008,077148,RATHMORE,1.96
077149001/077149002,077149,REEN,2.24
077150001,077150,ROCKFIELD,0.09
077151001,077151,SCARTAGLIN,-0.82
077151002,077151,SCARTAGLIN,-0.82
077151003,077151,SCARTAGLIN,-0.82
077152001,077152,SHRONOWEN,-5.69
077153001/077153002,077153,SNEEM,0.15
077153003,077153,SNEEM,0.15
077153004,077153,SNEEM,0.15
077153005,077153,SNEEM,0.15
077154001/077154002,077154,St. FINAN'S,-1.11
077155001,077155,STRADBALLY,4.45
077156001/077156002/077156003,077156,TAHILLA,4.09
077157001,077157,TARBERT,-7.59
077157002,077157,TARBERT,-7.59
077157003,077157,TARBERT,-7.59
077157004,077157,TARBERT,-7.59
077158001,077158,TARMON,-0.39
077158002,077158,TARMON,-0.39
077159001,077159,TEERANEARAGH,-3.17
077159002,077159,TEERANEARAGH,-3.17
077160001,077160,TRALEE RURAL,-3.88
077160002,077160,TRALEE RURAL,-3.88
077160003,077160,TRALEE RURAL,-3.88
077160004,077160,TRALEE RURAL,-3.88
077160005,077160,TRALEE RURAL,-3.88
077160006,077160,TRALEE RURAL,-3.88
077160007,077160,TRALEE RURAL,-3.88
077160008,077160,TRALEE RURAL,-3.88
077160009,077160,TRALEE RURAL,-3.88
077160010,077160,TRALEE RURAL,-3.88
077160011,077160,TRALEE RURAL,-3.88
077160012,077160,TRALEE RURAL,-3.88
077160013,077160,TRALEE RURAL,-3.88
077160014,077160,TRALEE RURAL,-3.88
077160015,077160,TRALEE RURAL,-3.88
077160016/01,077160,TRALEE RURAL,-3.88
077160016/02,077160,TRALEE RURAL,-3.88
077160017,077160,TRALEE RURAL,-3.88
077160018,077160,TRALEE RURAL,-3.88
077160019,077160,TRALEE RURAL,-3.88
077160020,077160,TRALEE RURAL,-3.88
077160021,077160,TRALEE RURAL,-3.88
077160022,077160,TRALEE RURAL,-3.88
077160023,077160,TRALEE RURAL,-3.88
077160024,077160,TRALEE RURAL,-3.88
077160025,077160,TRALEE RURAL,-3.88
077160026,077160,TRALEE RURAL,-3.88
077160027,077160,TRALEE RURAL,-3.88
077160028,077160,TRALEE RURAL,-3.88
077160029/01,077160,TRALEE RURAL,-3.88
077160029/02,077160,TRALEE RURAL,-3.88
077160030,077160,TRALEE RURAL,-3.88
077160031,077160,TRALEE RURAL,-3.88
077160032,077160,TRALEE RURAL,-3.88
077160033,077160,TRALEE RURAL,-3.88
077160034,077160,TRALEE RURAL,-3.88
077160035,077160,TRALEE RURAL,-3.88
077160036,077160,TRALEE RURAL,-3.88
077160037,077160,TRALEE RURAL,-3.88
077160038,077160,TRALEE RURAL,-3.88
077160039,077160,TRALEE RURAL,-3.88
077160040,077160,TRALEE RURAL,-3.88
077160041,077160,TRALEE RURAL,-3.88
077160042,077160,TRALEE RURAL,-3.88
077160043,077160,TRALEE RURAL,-3.88
077160044,077160,TRALEE RURAL,-3.88
077160045,077160,TRALEE RURAL,-3.88
077160046,077160,TRALEE RURAL,-3.88
077160047,077160,TRALEE RURAL,-3.88
077160048,077160,TRALEE RURAL,-3.88
077160049,077160,TRALEE RURAL,-3.88
077160050,077160,TRALEE RURAL,-3.88
077160051,077160,TRALEE RURAL,-3.88
077160052,077160,TRALEE RURAL,-3.88
077160053,077160,TRALEE RURAL,-3.88
077160054,077160,TRALEE RURAL,-3.88
077160055,077160,TRALEE RURAL,-3.88
077160056,077160,TRALEE RURAL,-3.88
077160057,077160,TRALEE RURAL,-3.88
077160058,077160,TRALEE RURAL,-3.88
077160059,077160,TRALEE RURAL,-3.88
077160060,077160,TRALEE RURAL,-3.88
077160061,077160,TRALEE RURAL,-3.88
077160062,077160,TRALEE RURAL,-3.88
077160063,077160,TRALEE RURAL,-3.88
077160064,077160,TRALEE RURAL,-3.88
077160065,077160,TRALEE RURAL,-3.88
077160066,077160,TRALEE RURAL,-3.88
077160067,077160,TRALEE RURAL,-3.88
077160068,077160,TRALEE RURAL,-3.88
077160069,077160,TRALEE RURAL,-3.88
077160070,077160,TRALEE RURAL,-3.88
077160071,077160,TRALEE RURAL,-3.88
077160072,077160,TRALEE RURAL,-3.88
077160073,077160,TRALEE RURAL,-3.88
077160074,077160,TRALEE RURAL,-3.88
077160075,077160,TRALEE RURAL,-3.88
077161001,077161,TRALEE URBAN,-10.69
077161002,077161,TRALEE URBAN,-10.69
077161003,077161,TRALEE URBAN,-10.69
077161004,077161,TRALEE URBAN,-10.69
077161005,077161,TRALEE URBAN,-10.69
077161006,077161,TRALEE URBAN,-10.69
077161007,077161,TRALEE URBAN,-10.69
077161008,077161,TRALEE URBAN,-10.69
077161009,077161,TRALEE URBAN,-10.69
077161010,077161,TRALEE URBAN,-10.69
077161011,077161,TRALEE URBAN,-10.69
077161012,077161,TRALEE URBAN,-10.69
077161013/077161014,077161,TRALEE URBAN,-10.69
077161015,077161,TRALEE URBAN,-10.69
077161016,077161,TRALEE URBAN,-10.69
077161017,077161,TRALEE URBAN,-10.69
077161018,077161,TRALEE URBAN,-10.69
077161019,077161,TRALEE URBAN,-10.69
077161020,077161,TRALEE URBAN,-10.69
077161021,077161,TRALEE URBAN,-10.69
077161022,077161,TRALEE URBAN,-10.69
077161023,077161,TRALEE URBAN,-10.69
077161024,077161,TRALEE URBAN,-10.69
077161025,077161,TRALEE URBAN,-10.69
077161026,077161,TRALEE URBAN,-10.69
077161027,077161,TRALEE URBAN,-10.69
077161028,077161,TRALEE URBAN,-10.69
077161029,077161,TRALEE URBAN,-10.69
077161030,077161,TRALEE URBAN,-10.69
077162001,077162,TRIENEARAGH,-5.55
077162002,077162,TRIENEARAGH,-5.55
077163001,077163,TUBRID,-3.33
077163002,077163,TUBRID,-3.33
077163003,077163,TUBRID,-3.33
077164001,077164,URLEE,-4.03
077164002,077164,URLEE,-4.03
077165001,077165,VALENCIA,-1.79
077165002,077165,VALENCIA,-1.79
077165003,077165,VALENCIA,-1.79
077165004/077165005,077165,VALENCIA,-1.79
077165006,077165,VALENCIA,-1.79
077166001,077166,VENTRY,0.68
077166002,077166,VENTRY,0.68
077166003,077166,VENTRY,0.68
077166004,077166,VENTRY,0.68
087001001,087001,ATHY RURAL,-4.81
087001002,087001,ATHY RURAL,-4.81
087001003,087001,ATHY RURAL,-4.81
087001004,087001,ATHY RURAL,-4.81
087001005,087001,ATHY RURAL,-4.81
087001006,087001,ATHY RURAL,-4.81
087001007,087001,ATHY RURAL,-4.81
087001008,087001,ATHY RURAL,-4.81
087001009,087001,ATHY RURAL,-4.81
087001010,087001,ATHY RURAL,-4.81
087001011,087001,ATHY RURAL,-4.81
087001012/01,087001,ATHY RURAL,-4.81
087001012/02,087001,ATHY RURAL,-4.81
087001013,087001,ATHY RURAL,-4.81
087002001,087002,ATHY WEST URBAN,-16.21
087002002,087002,ATHY WEST URBAN,-16.21
087002003,087002,ATHY WEST URBAN,-16.21
087002004,087002,ATHY WEST URBAN,-16.21
087002005,087002,ATHY WEST URBAN,-16.21
087002006,087002,ATHY WEST URBAN,-16.21
087002007,087002,ATHY WEST URBAN,-16.21
087002008,087002,ATHY WEST URBAN,-16.21
087002009,087002,ATHY WEST URBAN,-16.21
087002010,087002,ATHY WEST URBAN,-16.21
087002011,087002,ATHY WEST URBAN,-16.21
087002012,087002,ATHY WEST URBAN,-16.21
087003001,087003,BALLAGHMOON,7.57
087004001,087004,BALLITORE,-5.01
087004002,087004,BALLITORE,-5.01
087004003,087004,BALLITORE,-5.01
087004004,087004,BALLITORE,-5.01
087005001,087005,BALLYBRACKAN,-0.97
087005002,087005,BALLYBRACKAN,-0.97
087006001,087006,BALLYMORE EUSTACE,1.03
087006002,087006,BALLYMORE EUSTACE,1.03
087006003,087006,BALLYMORE EUSTACE,1.03
087006004,087006,BALLYMORE EUSTACE,1.03
087006005,087006,BALLYMORE EUSTACE,1.03
087007001,087007,BALLYNADRUMNY,-3.79
087007002,087007,BALLYNADRUMNY,-3.79
087008001,087008,BALLYSAX EAST,-5.06
087008002,087008,BALLYSAX EAST,-5.06
087008003,087008,BALLYSAX EAST,-5.06
087008004,087008,BALLYSAX EAST,-5.06
087008005/02,087008,BALLYSAX EAST,-5.06
087008006,087008,BALLYSAX EAST,-5.06
087009001/01,087009,BALLYSAX WEST,-4.04
087009001/02,087009,BALLYSAX WEST,-4.04
087009002,087009,BALLYSAX WEST,-4.04
087009003,087009,BALLYSAX WEST,-4.04
087009004,087009,BALLYSAX WEST,-4.04
087010001,087010,BALLYSHANNON,2.94
087010002,087010,BALLYSHANNON,2.94
087010003,087010,BALLYSHANNON,2.94
087010004,087010,BALLYSHANNON,2.94
087010005,087010,BALLYSHANNON,2.94
087011001,087011,BALRAHEEN,5.09
087011002,087011,BALRAHEEN,5.09
087011003,087011,BALRAHEEN,5.09
087011004,087011,BALRAHEEN,5.09
087011005,087011,BALRAHEEN,5.09
087011006,087011,BALRAHEEN,5.09
087012001,087012,BELAN,-1.48
087013001,087013,BERT,-3.94
087014001,087014,BODENSTOWN,7.45
087014002,087014,BODENSTOWN,7.45
087014003,087014,BODENSTOWN,7.45
087014004,087014,BODENSTOWN,7.45
087014005,087014,BODENSTOWN,7.45
087014006,087014,BODENSTOWN,7.45
087014007,087014,BODENSTOWN,7.45
087014008,087014,BODENSTOWN,7.45
087014009,087014,BODENSTOWN,7.45
087014010,087014,BODENSTOWN,7.45
087014011,087014,BODENSTOWN,7.45
087014012,087014,BODENSTOWN,7.45
087014013,087014,BODENSTOWN,7.45
087014014,087014,BODENSTOWN,7.45
087014015,087014,BODENSTOWN,7.45
087015001/01,087015,BURTOWN,2.17
087015001/02,087015,BURTOWN,2.17
087016001,087016,CADAMSTOWN,3.48
087016002/01,087016,CADAMSTOWN,3.48
087016002/02,087016,CADAMSTOWN,3.48
087016003,087016,CADAMSTOWN,3.48
087016004,087016,CADAMSTOWN,3.48
087017001,087017,CARBURY,-3.92
087017002,087017,CARBURY,-3.92
087017003,087017,CARBURY,-3.92
087017004,087017,CARBURY,-3.92
087017005,087017,CARBURY,-3.92
087017006,087017,CARBURY,-3.92
087018001,087018,CARNALWAY,5.81
087018002,087018,CARNALWAY,5.81
087018003,087018,CARNALWAY,5.81
087018004,087018,CARNALWAY,5.81
087018005,087018,CARNALWAY,5.81
087018006,087018,CARNALWAY,5.81
087019001,087019,CARRAGH,7.23
087019002,087019,CARRAGH,7.23
087019003,087019,CARRAGH,7.23
087019004,087019,CARRAGH,7.23
087019005,087019,CARRAGH,7.23
087020001,087020,CARRICK,2.73
087021001,087021,CARRIGEEN,1.2
087021002,087021,CARRIGEEN,1.2
087022001,087022,CASTLEDERMOT,-3.86
087022002,087022,CASTLEDERMOT,-3.86
087022003,087022,CASTLEDERMOT,-3.86
087022004,087022,CASTLEDERMOT,-3.86
087022005,087022,CASTLEDERMOT,-3.86
087022006,087022,CASTLEDERMOT,-3.86
087023001/01,087023,CELBRIDGE,5.88
087023001/02,087023,CELBRIDGE,5.88
087023002,087023,CELBRIDGE,5.88
087023003,087023,CELBRIDGE,5.88
087023004,087023,CELBRIDGE,5.88
087023005,087023,CELBRIDGE,5.88
087023006,087023,CELBRIDGE,5.88
087023007,087023,CELBRIDGE,5.88
087023008,087023,CELBRIDGE,5.88
087023009/01,087023,CELBRIDGE,5.88
087023009/02,087023,CELBRIDGE,5.88
087023010,087023,CELBRIDGE,5.88
087023011,087023,CELBRIDGE,5.88
087023012,087023,CELBRIDGE,5.88
087023013,087023,CELBRIDGE,5.88
087023014,087023,CELBRIDGE,5.88
087023015,087023,CELBRIDGE,5.88
087023016,087023,CELBRIDGE,5.88
087023017,087023,CELBRIDGE,5.88
087023018,087023,CELBRIDGE,5.88
087023019,087023,CELBRIDGE,5.88
087023020,087023,CELBRIDGE,5.88
087023021,087023,CELBRIDGE,5.88
087023022,087023,CELBRIDGE,5.88
087023023,087023,CELBRIDGE,5.88
087023024,087023,CELBRIDGE,5.88
087023025,087023,CELBRIDGE,5.88
087023026,087023,CELBRIDGE,5.88
087023027,087023,CELBRIDGE,5.88
087023028,087023,CELBRIDGE,5.88
087023029,087023,CELBRIDGE,5.88
087023030,087023,CELBRIDGE,5.88
087023031,087023,CELBRIDGE,5.88
087023032,087023,CELBRIDGE,5.88
087023033,087023,CELBRIDGE,5.88
087023034,087023,CELBRIDGE,5.88
087023035,087023,CELBRIDGE,5.88
087023036,087023,CELBRIDGE,5.88
087023037,087023,CELBRIDGE,5.88
087023038,087023,CELBRIDGE,5.88
087023039,087023,CELBRIDGE,5.88
087023040,087023,CELBRIDGE,5.88
087023041,087023,CELBRIDGE,5.88
087023042,087023,CELBRIDGE,5.88
087023043,087023,CELBRIDGE,5.88
087023044/01,087023,CELBRIDGE,5.88
087023044/02,087023,CELBRIDGE,5.88
087023045,087023,CELBRIDGE,5.88
087023046,087023,CELBRIDGE,5.88
087023047,087023,CELBRIDGE,5.88
087023048,087023,CELBRIDGE,5.88
087023049,087023,CELBRIDGE,5.88
087023050/01,087023,CELBRIDGE,5.88
087023050/02,087023,CELBRIDGE,5.88
087024001,087024,CHURCHTOWN,-3.8
087024002,087024,CHURCHTOWN,-3.8
087025001,087025,CLANE,6.09
087025002,087025,CLANE,6.09
087025003,087025,CLANE,6.09
087025004,087025,CLANE,6.09
087025005,087025,CLANE,6.09
087025006/01,087025,CLANE,6.09
087025006/02,087025,CLANE,6.09
087025007,087025,CLANE,6.09
087025008,087025,CLANE,6.09
087025009,087025,CLANE,6.09
087025010,087025,CLANE,6.09
087025011,087025,CLANE,6.09
087025012,087025,CLANE,6.09
087025013,087025,CLANE,6.09
087025014,087025,CLANE,6.09
087025015,087025,CLANE,6.09
087025016,087025,CLANE,6.09
087025017,087025,CLANE,6.09
087025018,087025,CLANE,6.09
087025019,087025,CLANE,6.09
087025020,087025,CLANE,6.09
087025021,087025,CLANE,6.09
087025022,087025,CLANE,6.09
087025023,087025,CLANE,6.09
087025024,087025,CLANE,6.09
087025025,087025,CLANE,6.09
087025026,087025,CLANE,6.09
087025027,087025,CLANE,6.09
087025028,087025,CLANE,6.09
087026001,087026,CLONCURRY,4.06
087026002,087026,CLONCURRY,4.06
087026003,087026,CLONCURRY,4.06
087026004,087026,CLONCURRY,4.06
087027001,087027,CLONCURRY,4.75
087028001,087028,DONADEA,6.29
087028002,087028,DONADEA,6.29
087029001,087029,DONAGHCUMPER,7.07
087029002,087029,DONAGHCUMPER,7.07
087029003/01,087029,DONAGHCUMPER,7.07
087029003/02,087029,DONAGHCUMPER,7.07
087029004,087029,DONAGHCUMPER,7.07
087029005,087029,DONAGHCUMPER,7.07
087029006,087029,DONAGHCUMPER,7.07
087029007,087029,DONAGHCUMPER,7.07
087029008,087029,DONAGHCUMPER,7.07
087029009,087029,DONAGHCUMPER,7.07
087029010/01,087029,DONAGHCUMPER,7.07
087029010/02,087029,DONAGHCUMPER,7.07
087029011,087029,DONAGHCUMPER,7.07
087029012,087029,DONAGHCUMPER,7.07
087029013,087029,DONAGHCUMPER,7.07
087029014,087029,DONAGHCUMPER,7.07
087029015,087029,DONAGHCUMPER,7.07
087029016,087029,DONAGHCUMPER,7.07
087029017,087029,DONAGHCUMPER,7.07
087029018,087029,DONAGHCUMPER,7.07
087029019,087029,DONAGHCUMPER,7.07
087029020,087029,DONAGHCUMPER,7.07
087029021,087029,DONAGHCUMPER,7.07
087030001,087030,DONORE,7.29
087030002,087030,DONORE,7.29
087030003,087030,DONORE,7.29
087031001/01/087031001/087031007,087031,DOWNINGS,-0.3
087031001/02,087031,DOWNINGS,-0.3
087031002,087031,DOWNINGS,-0.3
087031003,087031,DOWNINGS,-0.3
087031004/01,087031,DOWNINGS,-0.3
087031004/02,087031,DOWNINGS,-0.3
087031005,087031,DOWNINGS,-0.3
087031006,087031,DOWNINGS,-0.3
087031008,087031,DOWNINGS,-0.3
087031009,087031,DOWNINGS,-0.3
087031010,087031,DOWNINGS,-0.3
087032001,087032,DREHID,5.67
087033001,087033,DROICHEAD NUA (NEWBRIDGE) RURAL,6.64
087033002,087033,DROICHEAD NUA (NEWBRIDGE) RURAL,6.64
087033003,087033,DROICHEAD NUA (NEWBRIDGE) RURAL,6.64
087033004,087033,DROICHEAD NUA (NEWBRIDGE) RURAL,6.64
087033005,087033,DROICHEAD NUA (NEWBRIDGE) RURAL,6.64
087033006,087033,DROICHEAD NUA (NEWBRIDGE) RURAL,6.64
087033007,087033,DROICHEAD NUA (NEWBRIDGE) RURAL,6.64
087033008,087033,DROICHEAD NUA (NEWBRIDGE) RURAL,6.64
087034001,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034002,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034003,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034004,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034005,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034006,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034007,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034008,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034009,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034010,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034011,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034012,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034013,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034014,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034015,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034016,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034017,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034018,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034019,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034020,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034021,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034022,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034023,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034024,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034025,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034026,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034027,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034028,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034029,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034030,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087034031,087034,DROICHEAD NUA (NEWBRIDGE) URBAN,-5.3
087035001,087035,DUNFIERTH,2.92
087035002,087035,DUNFIERTH,2.92
087036001,087036,DUNMANOGE,0.94
087036002,087036,DUNMANOGE,0.94
087037001,087037,DUNMURRY,3.63
087038001,087038,FEIGHCULLEN,-0.74
087038002,087038,FEIGHCULLEN,-0.74
087039001,087039,FONTSTOWN,6.34
087040001,087040,GILLTOWN,4.92
087040002,087040,GILLTOWN,4.92
087040003,087040,GILLTOWN,4.92
087041001,087041,GRANEY,1.67
087041002,087041,GRANEY,1.67
087041003,087041,GRANEY,1.67
087042001,087042,GRANGEMELLON,-5.83
087042002/01,087042,GRANGEMELLON,-5.83
087042002/02,087042,GRANGEMELLON,-5.83
087043001/087043002,087043,HARRISTOWN,-1.51
087044001,087044,INCHAQUIRE,2.26
087045001,087045,JOHNSTOWN,1.71
087046001/01,087046,KILBERRY,-12.85
087046001/02,087046,KILBERRY,-12.85
087047001/01,087047,KILCOCK,5.87
087047001/02,087047,KILCOCK,5.87
087047002/01,087047,KILCOCK,5.87
087047002/02,087047,KILCOCK,5.87
087047003/01,087047,KILCOCK,5.87
087047003/02,087047,KILCOCK,5.87
087047003/03,087047,KILCOCK,5.87
087047003/04,087047,KILCOCK,5.87
087047004,087047,KILCOCK,5.87
087047005/01,087047,KILCOCK,5.87
087047005/02,087047,KILCOCK,5.87
087047006,087047,KILCOCK,5.87
087047007,087047,KILCOCK,5.87
087047008,087047,KILCOCK,5.87
087047009,087047,KILCOCK,5.87
087047010,087047,KILCOCK,5.87
087047011,087047,KILCOCK,5.87
087047012,087047,KILCOCK,5.87
087047013,087047,KILCOCK,5.87
087047014,087047,KILCOCK,5.87
087047015,087047,KILCOCK,5.87
087047016,087047,KILCOCK,5.87
087047017,087047,KILCOCK,5.87
087047018,087047,KILCOCK,5.87
087047019,087047,KILCOCK,5.87
087047020,087047,KILCOCK,5.87
087047021,087047,KILCOCK,5.87
087047022,087047,KILCOCK,5.87
087047023/087047024,087047,KILCOCK,5.87
087048001,087048,KILCULLEN,2.88
087048002,087048,KILCULLEN,2.88
087048003,087048,KILCULLEN,2.88
087048004,087048,KILCULLEN,2.88
087048005,087048,KILCULLEN,2.88
087048006,087048,KILCULLEN,2.88
087048007,087048,KILCULLEN,2.88
087048008,087048,KILCULLEN,2.88
087048009,087048,KILCULLEN,2.88
087048010,087048,KILCULLEN,2.88
087048011,087048,KILCULLEN,2.88
087048012,087048,KILCULLEN,2.88
087048013,087048,KILCULLEN,2.88
087049001,087049,KILDANGAN,5.65
087049002,087049,KILDANGAN,5.65
087050001,087050,KILDARE,-2.99
087050002,087050,KILDARE,-2.99
087050003,087050,KILDARE,-2.99
087050004,087050,KILDARE,-2.99
087050005,087050,KILDARE,-2.99
087050006,087050,KILDARE,-2.99
087050007,087050,KILDARE,-2.99
087050008,087050,KILDARE,-2.99
087050009,087050,KILDARE,-2.99
087050010,087050,KILDARE,-2.99
087050011,087050,KILDARE,-2.99
087050012,087050,KILDARE,-2.99
087050013,087050,KILDARE,-2.99
087050014,087050,KILDARE,-2.99
087050015,087050,KILDARE,-2.99
087050016,087050,KILDARE,-2.99
087050017,087050,KILDARE,-2.99
087050018,087050,KILDARE,-2.99
087050019,087050,KILDARE,-2.99
087050020,087050,KILDARE,-2.99
087050021,087050,KILDARE,-2.99
087050022,087050,KILDARE,-2.99
087050023,087050,KILDARE,-2.99
087050024,087050,KILDARE,-2.99
087050025/01,087050,KILDARE,-2.99
087050025/02,087050,KILDARE,-2.99
087050026,087050,KILDARE,-2.99
087050027,087050,KILDARE,-2.99
087050028,087050,KILDARE,-2.99
087050029,087050,KILDARE,-2.99
087050030,087050,KILDARE,-2.99
087050031,087050,KILDARE,-2.99
087050032/01,087050,KILDARE,-2.99
087050032/02,087050,KILDARE,-2.99
087050032/03,087050,KILDARE,-2.99
087051001,087051,KILKEA,1.21
087051002,087051,KILKEA,1.21
087052001,087052,KILL,4.47
087052002,087052,KILL,4.47
087052003,087052,KILL,4.47
087052004,087052,KILL,4.47
087052005,087052,KILL,4.47
087052006,087052,KILL,4.47
087052007,087052,KILL,4.47
087052008,087052,KILL,4.47
087052009,087052,KILL,4.47
087052010,087052,KILL,4.47
087052011,087052,KILL,4.47
087052012/01,087052,KILL,4.47
087052012/02,087052,KILL,4.47
087052013,087052,KILL,4.47
087052014,087052,KILL,4.47
087052015,087052,KILL,4.47
087052016,087052,KILL,4.47
087052017,087052,KILL,4.47
087053001,087053,KILLASHEE,13.91
087054001/01,087054,KILLINTHOMAS,3.45
087054001/02,087054,KILLINTHOMAS,3.45
087055001,087055,KILMEAGE NORTH,-1.85
087055002,087055,KILMEAGE NORTH,-1.85
087055003,087055,KILMEAGE NORTH,-1.85
087055004,087055,KILMEAGE NORTH,-1.85
087055005,087055,KILMEAGE NORTH,-1.85
